,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10
,86.9,3525.04023204678,3530.13964729177,3465.09549914766,3345.52689666813,3485.29322885017,3446.10314858845,3529.42087413108,4332.75821177148,3404.43059736199,3406.52427844639,3347.07948637173,3188.34062247529,3633.66627027159,3699.55445408396,3444.67903628603,3534.57743040705,3552.89453643766,3637.74354783519,3586.23719976999,3495.75989186537,3528.25388775192,3529.90108254851,3756.20738984288,3352.05984698597,3130.62641578652,3305.58102808282,3279.98850436623,3211.82342150561,3161.92572544427,3604.76213122879,3536.7897787694,3510.68075914937,3462.26191909012,3362.55597535604,3228.34281217779,3170.03250526137,3182.07629542427,3210.1296522592,3228.52105514925,3635.60968932382,3633.8701256023,3615.6457236812,3482.56672954946,3526.21738875228,3218.51174507214,3211.02696381938,3228.42605083473,3216.19464395977,3182.74637479348,3562.09888847626,3569.80227210836,3596.35514820113,3508.65170520414,3511.67061565392,3213.33154004536,3232.67981456857,3296.76912671865,3206.05352214618,3160.74164709252,3578.67460665763,3701.63108112724,3567.76252714693,3455.08683595932,3474.93072859349,3456.01049144144,3294.0650481227,3592.10606510275,3148.50739177802,3117.97690966821,3558.21760035406,3712.05980913926,3702.8215347527,3608.96166209775,3570.7589722887,3210.51554272251,3189.63987870794,3223.72376693684,3236.91500917422,3082.43026095469,3543.8665633407,3505.02799372872,3604.79331060826,3482.52351209696,3543.46584767616
,87,3522.90516053832,3528.69160778011,3463.45634459058,3342.96819724321,3482.24566091163,3443.46786397618,3527.89349895515,4330.10438916717,3401.96520511577,3403.7713690225,3344.60908106072,3187.20321890805,3631.13557014181,3696.6192716525,3442.88954268194,3531.96340086964,3550.08489765939,3635.28952678512,3583.04633088689,3493.48242970357,3525.12049110031,3526.93700602039,3751.77163839349,3350.40841426898,3129.26319310013,3304.18727682327,3279.32709826271,3210.65976168432,3160.53611828289,3601.88712965184,3534.13893922643,3507.72573389642,3460.50291599928,3360.05601397212,3226.55819716232,3168.68391932612,3180.07532290159,3208.45288010893,3226.54410421892,3632.71734130834,3630.36377491832,3612.12880873205,3480.41604334353,3523.09502910302,3217.69976622083,3209.38334402695,3226.90488134886,3214.60567113562,3181.54383567405,3559.95475219737,3566.99629448505,3593.50015991297,3505.74917922707,3509.29008530141,3211.90812832931,3230.95995363198,3295.0589527072,3205.1568844143,3158.74694345953,3576.14614337118,3699.04437123328,3565.05437243041,3452.10192283422,3472.27581283478,3454.63044242196,3292.42273598542,3590.02595943832,3147.2003882746,3117.1010145416,3555.93160300948,3708.47687560091,3699.28860745452,3606.14974008742,3567.51559369362,3208.94026623416,3188.7264982766,3223.33654759886,3236.35103246896,3080.72711710244,3541.33558345516,3502.29839076916,3601.75061783184,3480.20138603436,3541.3154784399
,87.1,3521.06599580039,3527.28868832198,3461.52378292588,3340.33217804427,3479.80891508394,3440.81729715421,3526.19621296802,4327.84631509671,3399.58912069739,3401.33166626197,3342.32105170126,3186.4868516225,3628.58538793538,3693.65303644525,3440.84764299929,3529.46129882484,3547.36933633793,3632.6299331846,3580.24394952216,3491.22441698847,3522.01643696378,3524.16524338216,3747.89253956388,3348.08828037459,3127.64442245028,3302.83289045877,3278.54366463674,3209.50391177251,3159.11072321263,3599.33069000136,3531.73298587619,3504.83054262557,3458.64025595738,3357.82304542545,3224.58901308421,3167.21856324044,3178.22303252781,3206.74712956437,3224.28639517677,3629.65984468921,3626.81317823964,3608.76693392082,3478.20060525841,3520.17134218153,3216.74102429091,3207.85213199415,3225.36522935915,3212.7858299393,3179.89128846475,3557.56079932744,3564.30223885444,3590.60943373626,3503.17828982795,3506.75128116671,3210.386851231,3229.13067155853,3293.32558618446,3204.11663732432,3157.06757317512,3573.8378876857,3696.47701155199,3561.68374740782,3449.46127110458,3469.67658191127,3453.52425289075,3290.98168974593,3588.04519526128,3146.00688568704,3116.17253467163,3554.10340539616,3705.14047153308,3695.87547845006,3603.27252218523,3564.55658768841,3206.98065526972,3187.99233767524,3222.58912879294,3235.55731428198,3079.12011866912,3538.71888413812,3499.60504647934,3598.68365805149,3478.25187412196,3539.07622415319
,87.2,3519.15983783318,3525.61166459225,3459.67984880565,3338.05238853978,3477.58121116858,3438.3000232481,3524.65279271223,4325.59958695399,3397.79325522143,3399.2492771698,3340.00546757547,3185.30723050451,3626.31411716438,3690.87843865791,3438.7529745168,3526.86175300541,3544.30610990348,3630.13782197706,3577.84612452825,3488.7186235953,3519.20659657717,3521.46057154873,3744.68141602902,3346.14906107014,3125.6879929084,3301.13083640623,3277.63546434506,3208.30895319465,3157.65198018209,3596.9549108861,3529.19544134648,3502.05660510876,3456.19751278608,3356.12402511619,3222.955575254,3165.68311369558,3176.8678529723,3205.16943644862,3222.15726939862,3626.87231236003,3622.74140883555,3605.55312439156,3476.33556679619,3517.20227573671,3215.61022004496,3206.36539849385,3223.68027322705,3210.98526676421,3178.62707775746,3555.27596526703,3561.43346618242,3588.02814690064,3500.81012445849,3504.23701164251,3208.80447429539,3227.45469684165,3292.08993914954,3203.01942941627,3155.50576644491,3571.46268822196,3693.99514840658,3558.42016492275,3447.05383553694,3467.10665698744,3452.19133724747,3289.50681308101,3586.17832831435,3145.1339050344,3115.59082704739,3552.34068369458,3701.53570879833,3692.96895044348,3599.83052773546,3561.70201698278,3205.40248025799,3186.85210869662,3221.33631860061,3234.69718114978,3077.757419511,3536.44785993448,3496.99297882573,3595.80104855718,3476.15129978675,3536.73320727329
,87.3,3517.28504272622,3523.92133466092,3457.77055356506,3335.68352257282,3475.29711574576,3435.94813125546,3522.84105499066,4323.46252318798,3396.33104428047,3397.41108940028,3338.29943849688,3183.85092312458,3624.0347370121,3688.24718240597,3437.07234540357,3524.49538262522,3541.45190033509,3627.53561078018,3575.34718819289,3486.29038812805,3516.75933740637,3518.39979602443,3740.82510589542,3344.43565268192,3123.98056592642,3299.54900686104,3276.56730420368,3206.85463763369,3156.21831163333,3594.64883852007,3526.74076986313,3499.26454358707,3453.38874178293,3354.46481783642,3221.34771461637,3163.98033009722,3175.78212562473,3203.84973796317,3219.88713674963,3624.06616425459,3618.90548018093,3602.43324278463,3474.32048413918,3514.4190774506,3214.88765539513,3204.97209543793,3222.04036275122,3209.64288317062,3177.41474420842,3552.5830185918,3558.34688370078,3585.25792009453,3498.2755977199,3501.73248905129,3206.98164704861,3225.61817110985,3290.88930751844,3201.80796829073,3154.33444737833,3568.97691264478,3691.31283169231,3555.7141611667,3445.07146614365,3464.28791263316,3450.62435547137,3288.26255909893,3584.2965187448,3144.24285860375,3115.05888339444,3550.41167403125,3698.49587390209,3689.84619716177,3596.43620323573,3559.37241645983,3204.03966030374,3185.53040122992,3220.17788745464,3233.40887329004,3076.62901921271,3534.08622762771,3494.26721715138,3593.26890901468,3474.44115551884,3533.63829195403
,87.4,3515.41940529476,3521.88167936906,3455.26373269735,3333.58085377251,3473.32228759789,3433.72679381874,3520.70566839402,4321.01666241784,3394.87797033018,3395.69719203127,3336.72292268451,3182.53094926302,3621.68142172967,3686.04092159795,3435.39719146693,3522.22914876729,3538.4312134907,3624.71495657669,3572.72753067539,3483.98117123433,3514.19553909318,3515.38075323083,3737.35962700175,3342.32186904015,3122.29853139891,3298.20868815579,3275.24020229534,3204.99099106039,3155.1907088651,3592.06386593378,3524.34571940719,3496.86745474198,3450.74790268649,3353.01235117353,3220.01867117117,3162.15414774184,3174.75335274614,3202.65479230633,3217.72438150349,3621.11888502092,3614.87995556884,3599.452408841,3472.15788740252,3511.60612473082,3213.74364569731,3203.74722074436,3220.41952802489,3208.32644925333,3175.96390755719,3549.71525472006,3555.26263651529,3582.3670425958,3496.18604249685,3499.1629561169,3204.947185055,3223.37288527625,3289.51798224591,3200.2617948063,3153.33989400685,3566.5076332113,3688.20020975586,3552.87799376348,3443.35634600049,3461.42681345107,3449.03915323844,3286.87864756787,3582.62566377906,3143.00552046709,3114.2222296649,3548.06497147093,3695.34747722161,3686.61903362892,3593.00740462471,3557.40680639353,3202.83366800981,3183.71318324473,3218.49818807867,3231.83113329961,3075.88448914375,3531.22228565923,3491.58000336901,3590.58248970718,3472.68495997566,3530.36066856046
,87.5,3513.93596135275,3519.74320738556,3452.73799606192,3332.00125552113,3471.51145055134,3431.58120512459,3518.19712080534,4318.71279039062,3393.55526948928,3393.91656344074,3334.97243062849,3180.67955967708,3619.09001828304,3684.29414145514,3433.40615769659,3519.74480208057,3536.140719877,3621.94640099295,3570.65781302951,3481.42858702948,3511.75272073159,3512.86221859554,3734.20332957258,3340.05933262769,3120.68539885068,3296.87154122485,3273.55303137711,3203.24040495888,3153.81981640146,3589.74492237481,3521.58006457939,3494.73479509626,3447.86732776327,3351.2728521666,3218.88154114528,3160.32219130921,3173.24461068488,3201.31108887026,3215.41917100075,3618.17738161327,3611.34437099185,3596.21455119797,3469.96067997449,3508.77110729522,3212.47291494865,3202.47978058294,3218.72828407464,3207.06205333691,3174.7144100293,3547.01576483033,3552.48222838045,3579.48669146819,3493.90150223309,3496.62397073584,3203.18766465274,3221.63175020194,3288.11044988373,3197.92450718979,3152.23973844844,3564.38268521435,3685.06032680593,3549.98135536727,3441.36060200392,3458.65773763172,3447.50971488914,3285.57358087519,3580.89754930297,3141.61310040461,3113.11700778839,3545.51166515261,3692.56814704141,3683.94860324195,3589.68270057383,3555.39550341994,3201.90260274044,3182.21344493954,3216.74859882862,3230.01525677009,3075.41381139064,3528.96654980883,3489.28395908162,3588.09165430343,3470.71907789975,3527.2570567709
,87.6,3511.9535638807,3517.63252252036,3450.22743044584,3330.45095452193,3469.11225595167,3429.88181052276,3515.77999619068,4316.31366168579,3392.12570689548,3391.96556552395,3333.38479295752,3178.47425203005,3616.59203452596,3682.49466574885,3431.96229189137,3517.01117616803,3533.9252614439,3619.26814524212,3568.34139756928,3478.82015421856,3509.69829328561,3510.4839348014,3730.96805088825,3338.20512730495,3119.20780649021,3295.52534383498,3271.81477302233,3201.15064196461,3152.63016641379,3587.70129807111,3518.63819456569,3492.89271492362,3445.0897380329,3349.41554964147,3217.89201254298,3158.0805886315,3171.61327680897,3199.82113432891,3213.48341069066,3615.29357351983,3608.19458951261,3593.27355815924,3467.61514541361,3505.69782342022,3211.26624262378,3201.2968528585,3217.32819898969,3206.28752478828,3173.54048649822,3544.25209615744,3549.88253235207,3576.70448619087,3491.09538947926,3494.22470965604,3201.28142241283,3220.09659426658,3287.13073763731,3195.59710881297,3150.98230638598,3562.47363431251,3681.93664240027,3547.49152162892,3439.07301102263,3456.55828158555,3445.67944046376,3284.20113575776,3579.25285426178,3140.21162588775,3112.00060564622,3542.5503023144,3689.32085742586,3681.11297831992,3587.0781507007,3553.34460776852,3201.12276947064,3180.56801456641,3215.46570249058,3228.35592531625,3074.72541377121,3526.8852150176,3487.25956299027,3585.8835359617,3468.40778721808,3524.23320891533
,87.7,3510.07845919285,3515.60080695576,3447.63226844708,3328.55581193184,3466.66055470894,3427.95958825999,3512.9733690648,4314.00394248495,3390.61310073897,3389.39221720667,3332.02486666172,3176.97598718839,3613.7351012733,3680.64215998565,3430.61470356893,3514.35121486586,3532.05155606474,3616.73869593663,3565.69130125182,3476.59813353183,3507.4857363781,3508.21083934437,3727.37850971522,3336.01304188976,3117.85489264431,3294.4688712581,3270.24374659133,3199.20657532418,3151.06899121332,3585.77444653642,3515.89512270117,3490.96709337361,3442.55354404683,3347.44787375,3216.62126736871,3156.10447937119,3169.45371823896,3198.35809204992,3211.4499098023,3612.59488895981,3605.40392992643,3590.06504334193,3465.31593812713,3503.10667820608,3210.17845080365,3200.05037645333,3216.09586373797,3205.72704508331,3172.37395262831,3541.40339716415,3547.25187478876,3573.85032070292,3488.23573105634,3491.73667375555,3199.14701887703,3218.62086755224,3285.90867701859,3193.17992863543,3149.58355166805,3560.89476457977,3678.91290150365,3545.14423440593,3436.64720788093,3454.87206639366,3443.94435190973,3282.86554205392,3577.25233592888,3138.44064947312,3110.44949700989,3539.34247175988,3686.53100728378,3678.05712322004,3584.85637129544,3551.07980446786,3200.24155918185,3178.93578861919,3214.21707581426,3226.70611544886,3073.67482175045,3524.66674962006,3485.74778157749,3583.93249139774,3466.09651664746,3521.28195520475
,87.8,3507.89173476501,3513.69006592742,3445.09295260202,3326.56357291183,3464.42607314989,3425.76783249558,3510.00549438903,4311.70487491705,3389.17678927905,3386.83107458992,3330.17040385612,3175.9125358496,3610.95819335514,3678.39807921188,3428.81092733019,3511.60623187166,3529.85784556131,3614.26301460259,3563.06022096386,3474.18914256273,3505.30265256621,3505.85376740829,3724.18226563197,3333.51676105648,3116.52049228818,3293.21746397382,3268.62548968447,3197.4481900882,3149.50052321461,3583.6905111305,3513.19895855581,3488.59217273469,3440.23031643248,3345.13228314662,3215.23765628842,3154.27460524941,3167.1024112526,3196.36733957329,3209.68510807151,3609.8726632285,3602.52614260439,3586.71361877066,3463.12043335839,3500.62711702719,3208.89369025866,3198.92697882397,3214.54138523717,3204.84342040787,3171.10660708518,3538.55797219476,3544.57662844434,3570.81857361034,3485.70740243139,3489.49694005536,3197.30763918451,3217.24563999325,3284.92068369608,3190.8932620295,3147.5540064759,3559.27449207895,3675.79572094442,3542.1084125898,3434.14900296254,3453.56868186866,3442.56314843621,3281.41966531527,3574.91285201387,3136.52993581669,3109.00623654636,3536.05798129499,3683.28079883056,3675.16912230651,3582.90910946143,3548.43341724229,3199.3436435407,3177.70784372625,3212.87812907366,3225.15685682353,3072.19165314726,3522.32698685025,3484.17826680243,3581.81172968641,3463.8289761294,3519.21131556112
,87.9,3505.51235345867,3511.94462156176,3443.00761790239,3324.59159225936,3461.91168587777,3423.70253939385,3507.14305211524,4309.48119923189,3387.39645674774,3384.68547841884,3328.33093291643,3174.75426161482,3608.36400984451,3675.88561867087,3427.12257073023,3508.90986111858,3527.92470056468,3611.83858715738,3560.37787430738,3471.6127605991,3503.1519355591,3503.55690025535,3720.6798152333,3331.014986335,3115.12018982998,3291.59785913566,3267.2225405093,3195.85249100967,3147.72203468291,3581.94484568116,3510.54725485109,3486.12919485723,3437.79387051546,3342.48534101848,3213.63723197627,3152.74000347892,3164.99953651107,3194.28434404352,3208.13039451583,3607.42716887848,3599.98769072437,3583.32196148333,3461.04558608402,3498.26349494661,3207.82162270015,3197.61937596449,3212.92410727226,3203.9705965208,3169.84431425258,3535.87055077813,3541.76916956336,3567.71295215448,3483.02740188803,3487.48197500211,3195.41178784604,3216.04253301575,3284.0112801058,3188.69942518579,3145.28876079145,3557.50995735016,3673.1540328905,3539.29783476436,3431.47967305318,3452.14041557943,3441.11756971795,3279.78690999086,3572.68463162685,3135.00961525733,3107.30619283256,3532.88679670356,3680.29161863295,3672.30611673691,3580.91425621753,3545.93135484561,3198.25049790774,3176.45283721509,3211.85432878574,3223.84968652059,3070.50751084072,3520.63719221511,3482.85925941925,3579.82156309632,3461.48076654574,3517.804315072
,88,3502.87055304192,3509.96518623216,3441.11726583495,3322.12698856178,3459.47717459862,3421.94416326301,3504.53175863217,4306.9546460328,3385.31167244267,3382.5235619483,3326.66958479306,3174.0743144536,3605.70560393193,3673.26058574972,3425.65864462405,3506.11143478476,3525.63404822485,3609.37834083682,3557.34531859438,3468.66305355214,3500.84030896251,3501.15167054216,3717.27714146712,3328.4989615857,3113.41910942194,3290.02285288119,3266.05504469899,3194.25097462385,3146.07493301908,3580.08711995462,3507.822459099,3483.39860718178,3435.61916584823,3340.53386115643,3212.13191172014,3151.40198445547,3163.16156211924,3192.31430451997,3206.69019853919,3604.87594094982,3597.31884560544,3579.96285587846,3459.08469669424,3495.79733913051,3206.62651257116,3196.32009035861,3211.7004895292,3203.31692339597,3168.27129825904,3533.23558656059,3539.26601963129,3564.96632251132,3480.58389759328,3485.44849310261,3193.80871005529,3214.74263325237,3283.10387952594,3187.13162093505,3143.1616792715,3555.42050418268,3670.52331291332,3536.7752946593,3429.06992063014,3450.40246159724,3439.4132632625,3278.18885397064,3570.65243404114,3133.38412702462,3105.6765128974,3529.57835399942,3677.33446139786,3669.29694103245,3579.09125683523,3543.43918443963,3197.17829543729,3174.85873179755,3210.54029177976,3222.3138081208,3068.7082492732,3518.44063770604,3481.20219595039,3577.69046460725,3458.94739991461,3516.53604588699
