,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11
,76.8,16418.8809022858,16739.2382194508,17759.8809803833,16721.5487455392,17002.0619803443,17820.7203807026,17668.0634936039,17980.2401298113,18316.3065854325,16631.7860356381,17924.2226350658,14133.611523051,17256.7833647159,19456.6693634565,17339.3941481247,17451.1399731338,18011.8834812785,18374.0453432664,18196.93382745,18998.40691648,18361.9925621811,19601.4990895513,19517.6604296319,18828.0028445629,16942.8796435111,18469.0114704243,17958.7806803778,17818.0899523925,18419.1282066784,18499.9140010068,18296.1618071809,18497.5493679625,18873.858310243,18349.8366010818,19177.8341422809,18067.9135649883,18164.9189172315,19442.3078188529,17879.998640412,18997.813516305,20697.7007405415,20189.7902735114,20426.2919013932,19784.572490146,20126.5985652693,20261.9819715348,19874.0782671525,18150.0152462518,16679.6283622418,18852.8272349922,17835.2748295045,17570.4746040205,19569.9876736617,19798.5934553953,20112.1511702646,19971.6921982778,20243.6338594128,18581.6525923088,18168.8695632209,21609.8761926811,16018.9794256709,18296.2111068458,19489.5041724993,19358.7786440389,20787.1780108159,21683.6254004158,22105.3026479194,21500.3656166239,21276.1728897834,21043.4328313321,19282.6967428967,18469.066714304,18924.8701961259,18159.5676767431,18820.4816233652,18648.6251581104,18744.308434271,19925.7589569984,18146.8596944784,19402.0911704185,19238.6156816115,18266.0892248339,21394.7758868173,22665.1106811812,18063.0483758428,18693.8049954639,19546.099645306,19974.5317380585,20505.5422696995,21881.5618818313,20084.7023934939,21446.0947109265,19047.7634633664
,76.9,16362.0323691894,16673.6006805954,17688.8171839065,16654.7053452805,16933.7554316208,17753.0297104207,17601.9758801878,17910.0318359501,18245.0633248092,16571.1666590718,17858.6656023912,14082.0646367697,17199.7351283521,19379.7378182637,17269.3299161744,17379.7143922995,17939.4214818057,18299.9854285863,18125.9084306058,18924.6887911443,18294.2872844806,19529.7530045301,19446.9625148846,18761.7608306767,16877.5772640507,18396.0593040604,17885.6671828185,17747.8325092761,18346.318839858,18427.6747496052,18226.4172909083,18423.0725280531,18796.4600533455,18279.1094108119,19097.4327267332,17994.2237492237,18096.5620641463,19364.4447887186,17810.7720073026,18922.7125923586,20616.1528309384,20110.4817188727,20345.3683198644,19705.8675432822,20041.7213903998,20184.5485352353,19791.3492371476,18083.3947929455,16615.3810559849,18779.6596224414,17762.0885271998,17498.2973460949,19488.4505772255,19714.8872822843,20026.9597647427,19889.8191716372,20162.196423585,18503.0979758133,18095.6378346797,21535.2666346586,15957.4761272752,18226.039753267,19409.7357898242,19277.4480821627,20700.6600953186,21591.1859630821,22011.2756215401,21410.2286548877,21190.2697507301,20954.3550143888,19204.3889056363,18406.3387191281,18845.3581138823,18088.1558588598,18742.5356641566,18574.6594682992,18668.4951989653,19847.7554647069,18077.6749088478,19321.307065887,19163.8843584394,18194.7084087942,21320.6006730122,22582.1475695305,17992.8597294111,18617.7464223492,19470.5555539448,19895.0537204945,20425.8446022607,21795.8827795089,20005.3292221964,21364.0501596923,18972.1243316487
,77,16305.135345226,16606.9753587754,17616.1978694815,16587.2059831466,16864.728932908,17684.14426232,17535.5960272229,17839.7812746814,18174.6498739972,16510.6942186131,17793.3322834951,14029.0334945216,17143.2682864951,19301.5024919029,17197.6900506437,17307.1516305239,17866.0171867554,18225.0547338199,18053.9139679801,18851.2250833492,18226.2347095628,19457.9473887153,19376.8204699327,18695.0735320914,16811.5301784113,18322.520148912,17812.2926173261,17677.602302584,18273.7079821355,18355.6382912044,18155.8657574967,18348.6982826305,18717.4797894266,18207.2885959123,19016.0227549255,17919.5273714389,18027.787568448,19284.921579974,17740.2755812631,18846.7982805535,20532.9669642219,20030.4369723091,20263.7467735617,19626.6718396457,19955.2910009177,20106.4175114667,19707.7127246641,18015.8507861583,16550.773091332,18706.2300651809,17688.5104527285,17424.5736311779,19405.7890407164,19629.5433510413,19940.0322633308,19806.7965746604,20079.9871699031,18423.9193769656,18021.2604227802,21460.8618715968,15895.4182280971,18155.798913851,19328.4086323087,19193.4110050042,20611.2233018367,21496.5345602214,21915.5388652166,21317.8859438685,21103.1128257736,20864.0150552863,19125.0190709729,18344.6212055527,18765.1881105559,18016.2195182153,18663.515165018,18499.6811932111,18591.9772116195,19768.9042621711,18008.1139876162,19240.0518166226,19088.4048271105,18123.5084639156,21245.691362437,22498.331628689,17921.6736308113,18540.7472767575,19394.0862955343,19814.8354013594,20345.3555159661,21710.072756835,19924.8991822181,21281.9156899794,18896.5543301433
,77.1,16247.7767193511,16539.1178790097,17541.3681965369,16518.0776347363,16793.8760802051,17614.1105965494,17468.9795485471,17768.9395960432,18104.1339914417,16450.1507429433,17729.1371133535,13974.7016728751,17086.5490996101,19222.0213096892,17124.1607997416,17232.2954280607,17790.9267653229,18148.305059095,17980.976529533,18776.6239505033,18157.8588939386,19385.9879330708,19307.0930996272,18628.4577864475,16744.0045375002,18247.9186409341,17737.5470794871,17606.3832266645,18199.5324352232,18282.1988956414,18083.9895594093,18273.3791640385,18636.0233936005,18134.8235778704,18932.9057304355,17844.7482447884,17958.018973246,19202.7592672177,17667.5727498869,18769.1559574914,20447.8617593764,19949.3000524532,20180.7696425941,19547.1957186211,19865.9421803478,20027.5848737291,19621.9158672877,17947.0059558849,16485.680905578,18632.4964523988,17613.6942932305,17349.0659759775,19321.481481877,19542.606124452,19850.4004151851,19722.0714113527,19996.797220148,18341.3814482972,17945.5598770888,21386.8051471298,15831.6089969726,18084.3276212994,19244.3438253745,19106.5628353371,20518.368923116,21399.2897560726,21816.5807747925,21223.5404941261,21014.3344543748,20771.075242173,19043.1350740052,18286.6299435311,18683.645127704,17943.7490947506,18582.7252547608,18423.7008640051,18514.341067148,19689.5027192009,17937.7557454364,19157.6168887393,19011.887805331,18050.9022896281,21170.0005811534,22413.0686535569,17849.155231769,18461.5641245917,19316.5112479206,19733.297733524,20264.6931320397,21624.185700215,19842.9038270441,21199.9590008987,18819.1570359925
,77.2,16189.8131527211,16471.5308572642,17465.9166447989,16448.139630272,16721.8949810462,17542.2175033157,17403.6653748819,17697.6863434706,18033.7611945941,16389.8620240014,17664.952530097,13918.6371789194,17030.6049022284,19141.4216463549,17049.1662001523,17156.324989575,17715.4922697455,18070.3965148323,17907.0833435884,18701.4964358194,18089.0687605334,19314.3222117788,19238.0527286067,18561.8429267844,16676.2119065191,18172.6030246775,17662.5167200823,17535.0688197257,18125.3654879517,18207.4943880209,18011.7685599905,18197.7935228206,18552.0676587452,18060.866653521,18848.5452473536,17769.0937281262,17887.9059415499,19118.1105074339,17594.0263805941,18690.8926036904,20360.8384161228,19867.9275268375,20097.2054360674,19467.4380232206,19774.3097932732,19947.3371184598,19534.3285880328,17877.3746538287,16419.3482692376,18557.376329557,17538.3021093223,17272.7136208481,19235.1681515672,19454.3315907694,19759.2304782116,19637.3335464133,19913.4251736811,18257.6004792905,17868.3942042344,21312.6881799747,15766.0680017892,18012.7004176606,19158.682679989,19017.44780791,20423.6115440269,21300.8724542519,21716.5440407956,21127.6937117041,20924.9460997324,20675.535692215,18959.5096543101,18236.271947526,18601.1296632655,17870.3173810084,18501.2077341711,18348.0063185685,18437.1279934173,19610.1992625279,17866.6066044855,19074.3087129498,18934.6756003803,17977.9956204661,21093.5523621262,22326.2001189124,17775.8616944252,18381.0738856636,19238.3211877673,19650.7570447988,20183.6238116996,21538.2212355568,19759.7016827142,21118.3911283689,18740.5318209987
,77.3,16131.8920680219,16402.3317515192,17388.6677532133,16376.6194763484,16648.3326098785,17468.7639633576,17336.195973135,17625.3198290264,17961.3690756535,16329.1761338163,17599.883271215,13859.5968930721,16975.028654637,19059.2894581151,16971.4024553692,17078.3412762076,17637.8768219853,17990.3833138658,17831.678703694,18625.5766079005,18019.3732526948,19241.5915007883,19168.0555871135,18494.2708012796,16608.3601192348,18096.6892002596,17586.5659015371,17463.3019353619,18050.3899959136,18130.9335687661,17938.068463979,18119.9901209781,18465.862666588,17985.8322733347,18761.2048971316,17691.8710791535,17817.383610683,19031.5336382763,17519.2001722454,18611.2980613745,20271.2916250431,19785.2537250028,20012.0017388038,19386.7704516314,19679.2686221735,19865.6830913219,19444.1076003347,17805.4472296192,16351.7142336258,18482.0796793971,17461.5239956907,17195.2768050295,19145.991113033,19364.0722798763,19665.86078132,19550.1692303644,19829.0565621944,18170.1192852985,17788.7791604319,21239.5006763504,15697.616401289,17940.1742546107,19070.3857791547,18924.7859339489,20324.7926526723,21198.5920865481,21612.7780025541,21028.8057383,20833.4376878293,20577.0639025791,18873.217644614,18192.7778506005,18516.9555933785,17795.6473109142,18417.5432380552,18271.7380592723,18358.6574317339,19529.5386702193,17793.9168927923,18988.8882215051,18856.164412089,17904.0759914929,21016.0004270921,22237.5942514351,17700.8841916984,18298.7225680646,19158.7519792952,19566.8507358584,20102.0872802283,21451.3169208114,19674.4197247622,21036.3046642638,18660.3030283697
,77.4,16073.5250798766,16333.0033702957,17308.6264553734,16304.3840278306,16573.7411595592,17394.1271692646,17267.6898084234,17551.9389117415,17889.1210468531,16267.5707979484,17535.7796799887,13797.7540249524,16920.3281446364,18975.6941703826,16891.5775091495,16998.8089777723,17558.2572909451,17909.1115238952,17755.0812493785,18548.0251601605,17948.7500353639,19168.8215572511,19099.0201474727,18426.4329808829,16539.8022523469,18019.4835964421,17510.4636359662,17390.1206366639,17973.8755112093,18054.6517197406,17862.9495331002,18040.9320772264,18377.2813564173,17909.9828401285,18673.3459054775,17613.4716198897,17747.0407544946,18942.9658952969,17442.2559759507,18530.4884537865,20179.9421063151,19701.4798627909,19925.2835926749,19304.9628783833,19581.0372328277,19782.7389411448,19351.8618562778,17732.183215871,16284.4860441928,18404.9612605108,17383.5182852764,17116.8991552919,19054.6890775103,19272.8067923824,19570.1282007512,19462.43870805,19743.5962584413,18079.9532092709,17707.2965016832,21167.5242000129,15625.9654641982,17866.9247299618,18979.3565115032,18828.6307394254,20222.5237265141,21093.1615220094,21505.697642835,20926.7694911112,20739.9061935546,20475.9337914851,18785.3508839531,18156.4435749318,18432.0528241242,17720.4683617476,18332.8174210748,18194.4866370198,18278.9768655034,19447.4489661853,17720.4384684434,18901.5966173545,18776.2687517623,17829.4615567014,20938.8944949561,22147.7331491077,17624.711047646,18214.4201681456,19078.8058345269,19481.4929719381,20019.8387446885,21363.4604162941,19587.7347473374,20954.3572026145,18578.302979769
,77.5,16014.4601686895,16261.2861636703,17225.8329941741,16229.4571013139,16496.5569452976,17317.071793827,17197.0591650056,17476.550605738,17814.1432657528,16205.1640896124,17471.0025100374,13732.1062928754,16864.983502185,18889.9424024952,16808.5880668291,16915.4880662406,17474.9897056216,17824.5669690164,17676.0970665136,18468.1109528964,17876.953891021,19095.5534882123,19029.6142933196,18357.9716434753,16469.4517128523,17940.5150106721,17431.8971836336,17315.1896918738,17895.3116562864,17976.3912333059,17786.5171747932,17959.9900886781,18285.9792652704,17833.0910676988,18583.3922058726,17533.0902599191,17674.9842876601,18850.2474549726,17362.8395599406,18447.5741801335,20085.8076538069,19615.5433886345,19836.0603530761,19220.9875924978,19477.6563238675,19697.946853969,19255.9222139728,17656.8841499822,16215.686350281,18326.1867854828,17303.0396522934,17036.5540278834,18960.9062691696,19179.0632945059,19471.8426199841,19373.1864875832,19655.9713346073,17985.8372726791,17623.3458043024,21095.3798778796,15550.3819938314,17792.0243889329,18884.5682846019,18728.3726296467,20115.905175161,20984.0700132171,21394.0117127909,20820.8013431902,20643.0527152581,20371.2782025421,18693.8341493959,18124.0989601594,18345.3411331936,17644.4366449689,18246.4002831485,18116.5750314365,18197.7353215323,19364.7295136216,17645.6441714796,18811.5202888115,18695.3264478223,17753.1299447041,20860.9301783263,22055.4244671743,17547.1237972053,18127.4251669673,18998.2554800431,19394.4717857628,19936.8599642154,21274.2887216458,19498.426746229,20872.0600314335,18492.8345980944
,77.6,15955.3898259762,16186.8197485427,17140.4565481149,16151.7302273783,16416.3157401937,17236.9903833586,17124.5029080784,17399.2434903546,17736.5143587459,16142.3718225027,17405.7770779601,13662.2648119276,16809.4963605161,18800.9849053466,16722.6506454956,16829.2187464978,17387.8250462546,17737.2776446432,17594.5188933173,18386.5797938181,17803.2448764152,19021.6633747226,18959.8487085777,18288.7114777783,16397.7426553973,17859.8188403852,17352.0919223066,17238.7025827553,17815.4786145919,17897.1663149249,17708.7924510945,17878.2756969227,18191.9626808081,17754.5196493811,18491.3724401102,17449.5491416889,17601.0350282852,18752.8803862104,17281.0265029463,18362.8849159226,19988.7450027341,19527.3271347385,19744.6627837322,19134.4147400992,19369.4307730501,19610.4369218771,19156.2133078677,17579.6831038077,16144.990655915,18245.2687873224,17220.7640806258,16954.1804538209,18865.0682336819,19082.7801864534,19371.8782671176,19282.7828349437,19567.0700072022,17889.7080020899,17537.2947324898,21023.7594357711,15470.7033873557,17715.9395341578,18786.1636654329,18623.341344285,20004.3728760136,20870.648512374,21278.0288544712,20710.1570128736,20542.9184525968,20263.8070966945,18598.9861231113,18089.2687340451,18256.8302293616,17566.9501320009,18158.5723002946,18037.7448471214,18115.1503531589,19280.4218346852,17568.9418879457,18719.9373347998,18613.8605409208,17676.0075821675,20782.1652211243,21960.6267223351,17467.9360208318,18038.182091794,18917.3091695704,19305.6911693499,19852.9473005589,21183.5187411199,19406.762344845,20789.3407276724,18404.5873231089
,77.7,15896.3439181774,16108.3286855014,17051.0124556225,16070.5481565024,16332.5865577549,17154.4256418098,17047.9961570232,17319.0904504329,17656.1664494317,16078.2807887525,17340.4821191225,13588.6084298665,16752.7478621936,18708.1505469166,16632.6101259115,16737.9351125134,17295.7246786184,17645.4227348594,17509.4455970642,18301.8860712582,17727.2759371453,18946.3689238695,18889.5959280483,18218.0826871455,16323.7786076976,17777.4446607482,17269.8395710521,17160.1126703989,17734.3180828452,17816.7939834801,17629.4011428561,17794.3902008118,18094.5412840695,17674.9281804086,18396.8193951995,17364.1275291885,17524.8052000666,18649.398989805,17195.1677664502,18274.5532053589,19887.6134300077,19435.8731393936,19649.5193366693,19044.6653687268,19254.943551709,19519.7612275255,19051.4109712201,17499.594550191,16072.9494968951,18162.8663275131,17135.8390734507,16869.0552319171,18765.998650048,18983.0774244634,19268.3753486213,19189.5008238554,19474.9098080377,17787.4099880696,17448.3818254345,20952.3216992585,15386.3630431438,17637.7010038268,18682.132127001,18511.5648976153,19885.9209455637,20750.5876221022,21154.3928040176,20592.7566926209,20438.7076824146,20152.9304099051,18499.5329229611,18043.8824727612,18166.3103977897,17487.9595886285,18068.736083764,17957.0464945096,18029.9582544628,19194.8929289034,17490.3743339319,18625.8474316642,18531.9068008981,17596.9081133399,20702.3161721106,21862.9701803666,17385.9533396266,17945.0798258324,18834.4460095095,19213.856958247,19767.7988900635,21090.8762442739,19311.3800881555,20705.9523221146,18312.5693413394
,77.8,15836.8264007361,16026.0765118305,16956.9197301618,15984.9693946684,16244.6431376263,17068.2370880329,16968.7429608478,17236.1576822854,17574.0554197153,16013.6559602451,17275.8926849222,13510.8991178812,16694.9742476451,18610.2075836601,16537.8978510752,16641.4885724783,17198.5392114244,17549.3176297933,17420.1044994125,18213.3562345888,17649.2955178936,18870.5877169171,18819.9975010297,18146.7612322497,16247.0339706719,17691.8647980464,17184.9488909376,17079.6346045798,17651.3963664879,17735.0932980204,17549.0672534986,17709.315741855,17993.7798181728,17593.4354669505,18300.0345723734,17275.6707547328,17444.9738695773,18538.384529397,17104.0558997513,18182.0873603343,19782.0608049666,19340.7115017877,19550.138053195,18950.8924273847,19133.1015510017,19424.7646781672,18941.1694737128,17416.9459492172,15998.8045941115,18077.7904009334,17049.6140745812,16780.7349801324,18664.1970408234,18879.9969102095,19161.1371460059,19094.7347939833,19379.8161954189,17679.7770387299,17356.7391820092,20880.4207061306,15297.6340073918,17556.9898204701,18571.6133969228,18392.7515412489,19760.2231999651,20624.2748298061,21023.4547146148,20468.0880542308,20329.9696537555,20038.5554753479,18394.636635167,17988.2183737977,18074.3596541426,17407.4857932299,17977.4602252253,17874.3756947979,17942.9483868545,19108.1534931714,17410.2269010089,18529.9007621457,18448.9881773182,17516.1791756931,20621.4094141481,21762.5267984175,17301.5328333344,17847.6531293003,18749.9606365362,19118.4014389689,19680.5323365325,20995.1341825029,19211.9639422981,20622.5159907607,18216.2213571764
