,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1
,86.7,3633.91972911393,3514.77775870308,3544.26134625034,3576.72090282461,3631.43860542898,3555.44669781045,3513.20526371929,3588.07370758688,3543.12128381202,3568.23768836792,3665.9306536594,3332.34833009515,3641.00646724408,3704.10888079629,3833.632154959,3599.25856710657,3611.42624430733,3695.55068837502,3643.10160207637,3557.2650511344,3525.21591131766,3662.31221272472,3713.98699791848,3440.63537444977,3590.98615391458,3638.16682458656,3576.54615435577,3645.10227268671,3732.15030061866,3661.43524926516,3470.76808569113,3523.72494323263,3671.07563513054,3440.74261043165,3568.91160067478,3422.6804594997,3488.09673516738,3578.55902095505,3689.53243113395,3745.60364249112,3875.2750267898,3779.69025619088,3735.1795233004,3773.42320166357,3573.6549499802,3703.43244380466,3589.39028595227,3507.70122542606,3525.27648034332,3628.96856164258,3469.60843410517,3462.48469693636,3578.63017250392,3638.06742440658,3377.10341963652,3259.13835003561,3292.39660357105,3240.98245115854,3195.56005904837,3245.3852802384,3319.05760182738,3366.37276551161,3239.18643248394,3486.32079842308,3374.16368262777,3384.07105735952,3437.57162061496,3682.87662850825,3335.08242303703,3319.18896410118,3411.19619875564,3300.83146945718,3275.26888554399,3383.32285156007,3309.09602253923,3350.45733714998,3325.25126272991,3341.18419838921,3332.97014461821,3328.74373487379,3311.78726544204,3325.42595784886,3388.21381561275,3333.63511677074,3546.42632013481
,86.8,3631.07620543858,3511.35527097415,3541.82824554813,3574.2056022153,3628.9746898781,3552.30273755164,3511.237353212,3585.39432722727,3541.06085272869,3565.89954171282,3662.64389601384,3330.15612401664,3638.30070282361,3700.78514040608,3830.24549289168,3595.97671619317,3608.2037589128,3692.54517942335,3640.48417573227,3554.59849731118,3522.89996386698,3659.25784428632,3711.7199581543,3436.98969419639,3588.94348353888,3635.28182744964,3573.72127319944,3642.91701066868,3728.59997899813,3658.23578000425,3467.99341313358,3521.37393467434,3668.44127146851,3438.10368818686,3566.16452275289,3420.99943889418,3485.19640556497,3575.68999893584,3685.93597090993,3741.59591340967,3871.0992656924,3775.98103597919,3731.91577568054,3769.61996654084,3570.65339388407,3700.19973523759,3587.13044780668,3504.62418250433,3522.29142207501,3626.03830093224,3466.49837984987,3459.92244150104,3576.04978785698,3635.83115838123,3375.19855071148,3258.02501284155,3290.77795447748,3239.27358531042,3194.12192751467,3244.65835689026,3317.01729882785,3364.40742024914,3237.44972008249,3484.61854128033,3372.3676819373,3381.39025546822,3435.30432169815,3680.89566921568,3333.41322013974,3317.53292389825,3409.1850458042,3299.54247331585,3273.59662374619,3381.56525988237,3307.66346636804,3348.65241579998,3322.69210091794,3339.32991446493,3331.44353363733,3327.15659092916,3310.31782823418,3324.09586125681,3385.97776522508,3331.36031886579,3544.33381834744
,86.9,3627.94022753422,3508.19437164616,3539.52005557662,3571.99347514062,3626.40711158095,3549.47036923975,3509.57157195293,3582.83313488132,3538.99027342673,3563.47350704623,3659.67977126658,3328.12833927372,3635.76728356611,3697.65681669292,3827.12208724224,3592.98493113663,3605.33178334107,3689.83389844597,3638.19037806658,3551.80666573469,3519.77693649221,3656.66062171415,3710.22920920213,3433.85538538912,3586.6089146234,3632.77515296257,3571.1354408859,3640.64905579725,3725.26081409744,3655.20547995822,3464.82062640599,3519.08739104259,3665.89241591308,3435.8452385284,3563.92720683717,3419.15582847535,3481.88273656539,3572.56377822114,3682.54281825392,3737.8004195849,3867.05158731128,3772.1039281905,3728.49625572084,3766.11518393927,3567.32895729637,3696.57370483293,3584.45778462905,3501.87025691317,3519.58535888021,3623.23985897231,3464.08313553791,3457.63862215899,3573.34939452119,3633.60734423129,3373.24308185034,3256.92995050418,3289.4535838176,3237.63506197179,3192.25839653072,3243.68737835547,3315.18814755437,3362.49870984309,3235.9725699449,3482.73059099124,3370.85958497437,3378.98685525516,3433.74340272179,3678.8209821001,3331.8669068424,3315.47197101507,3407.21105212162,3298.04776429416,3271.86744261694,3379.51464970205,3306.36588861726,3347.01134493735,3320.33992468516,3337.16533348813,3329.75323618109,3325.82055882793,3309.14214330898,3323.28717369506,3384.16270955562,3329.43548231952,3542.1365630376
,87,3624.53153485494,3505.33060336515,3536.85499433863,3569.76359825132,3623.71347988626,3547.11330439013,3507.81445503719,3580.07649323805,3536.92287554523,3560.7221256131,3656.90076151892,3325.74835390394,3633.53255428041,3694.81982569207,3823.84629822434,3590.19773429139,3602.50613852952,3687.18155063564,3635.90505146357,3549.02019344215,3516.37538541968,3653.63454384866,3708.07564086355,3430.97980484449,3584.05311295269,3630.25327812163,3568.87768612251,3638.71283099081,3722.00640302211,3652.12532441932,3462.11943646011,3517.08742693851,3663.47927687122,3433.60736073183,3561.47286550437,3417.53250615221,3478.8845573761,3569.60748352431,3679.23068519513,3733.90616986152,3863.22528800342,3768.84462360119,3725.05157232799,3762.47851212241,3563.92205076208,3692.81838599337,3581.75522844789,3499.62373673361,3516.81467065612,3620.31693013973,3461.97185268865,3455.28397083362,3570.58071560879,3631.5344675384,3371.52316081291,3255.61935101165,3288.43260074199,3236.41398975098,3190.7624592319,3242.32696795632,3313.19133146404,3360.41239185848,3234.17269941106,3480.61138806737,3369.19433628894,3376.7354645192,3432.19890039231,3676.54187584694,3329.97681222441,3313.01415476958,3405.43161235133,3296.23927588921,3270.15150640306,3377.29379776994,3305.34011912951,3345.437057451,3318.03567777906,3335.14645468362,3328.66701602879,3324.76740882799,3307.7704208468,3322.53743552324,3382.4906699378,3327.20314690024,3539.76120048776
,87.1,3621.31410080663,3502.40628838053,3534.13626950463,3567.55830623913,3620.65963622731,3545.12521843304,3506.14503585362,3577.15258082332,3534.80067924992,3558.05737106819,3654.18109295821,3323.80403333369,3630.6326996198,3692.12942580449,3820.16301321329,3587.54497655042,3599.76764819904,3684.70883897089,3633.68746671013,3545.93657473632,3512.88704277019,3650.31294712129,3705.54922703376,3428.26813028399,3581.03033968971,3627.65193512916,3567.06928382079,3636.5856467052,3718.77139494244,3649.30895186134,3459.4618134448,3514.66365781254,3660.36055793186,3431.2284533194,3559.06835904843,3415.5221734869,3476.09653611667,3566.73358407035,3676.39899120128,3729.77629244107,3859.49344577331,3765.34077031679,3721.53632015052,3759.09139763174,3560.40940466213,3688.79278874483,3578.67089006512,3497.0507051738,3513.93975260121,3617.29509803257,3459.91884635706,3452.76200967451,3568.22663378629,3629.06822361636,3369.97190328677,3254.02478624175,3287.26959785787,3235.64651835007,3189.35791413782,3240.93809252995,3311.45094563367,3358.21406260608,3232.34851860332,3478.25183438297,3367.52690466514,3374.53920304116,3430.72317917186,3674.24005491245,3327.90367430745,3310.91901514165,3404.18983279384,3294.48165805862,3268.20210925393,3375.50284304556,3304.27584160785,3344.01201787297,3316.04515875101,3333.26998019759,3327.73833783747,3323.5559021315,3306.07689283985,3322.12718861078,3380.71647649827,3325.36707963654,3537.43147682064
,87.2,3618.32737558925,3499.6270270442,3531.27653431477,3565.56113610691,3617.98159246432,3543.10550367865,3504.11182417108,3574.61711286773,3532.57325102788,3555.4152022661,3651.86141497497,3321.81865208923,3627.62183904584,3689.77018361134,3816.45021971948,3585.200244349,3597.20153026726,3682.53360434207,3631.2805175802,3543.2513510982,3509.98267364546,3646.79152414484,3702.46392182514,3425.78461102584,3578.340741406,3624.93335253132,3565.01800133779,3634.16502565206,3715.27667261224,3646.65863372242,3456.73892318882,3512.19195175688,3656.89062273671,3428.72330697284,3556.50082684193,3412.80945613424,3473.31741333195,3563.79598635284,3673.64450728542,3725.61644599891,3855.45193993038,3762.04920249771,3717.8638018162,3755.5706725232,3556.75841822768,3685.23027470069,3575.23851571601,3494.47126591632,3511.17883796118,3614.68328464994,3457.99615593559,3450.44187217052,3565.86721138987,3626.9462340706,3368.69974153023,3252.43702725406,3285.74332400751,3234.66239726055,3187.76989334895,3239.54283930588,3310.02173200267,3356.37316857791,3230.65093563694,3476.09306119574,3365.95721742957,3372.3071611237,3429.41399340596,3672.25985396333,3326.04022422204,3308.69449617878,3402.81136637621,3292.92477805868,3266.23324347872,3373.80271509267,3303.18421995664,3342.84188579634,3314.69489532729,3331.19730889437,3326.45628419101,3322.45311314284,3304.53161512433,3321.24051571036,3379.34278695541,3323.83582538345,3535.11535349636
,87.3,3615.26186128659,3497.38086750275,3528.74746990674,3563.38997490926,3615.10749361697,3541.60416869883,3501.90889149064,3572.11743023133,3530.02102348383,3552.98967887446,3649.59905322494,3319.84794671173,3624.63253685577,3687.3395492451,3812.45153217703,3582.93072904505,3594.89781669176,3680.33574719067,3629.37299892143,3540.74066644302,3507.18773517953,3644.03922083091,3699.47013594035,3423.87149257622,3575.77626023006,3622.46661039814,3562.64081048462,3631.77966332421,3712.04166523214,3644.47834562664,3454.33623906852,3509.79175166318,3653.37233117222,3426.55617771783,3554.43587798299,3410.33435969764,3470.4331739026,3560.79533258691,3670.82116951085,3721.83833430757,3851.79158294661,3759.01839641162,3714.28484186423,3752.31068623898,3553.00179970631,3681.84281349983,3571.82670171106,3491.90871031072,3509.13813239188,3612.19032798546,3456.05610008233,3448.14696252284,3563.48469416042,3624.69022964586,3367.1731956993,3250.89296368236,3284.34527672623,3233.26403476298,3186.29443695638,3237.88739474409,3308.47795935986,3354.68004241993,3229.18785147803,3474.09568382893,3364.37017901788,3370.5456296416,3427.58864550789,3670.09728609533,3324.23305117663,3306.39904368141,3401.32310155369,3291.28484358044,3264.47838952633,3372.01371353145,3302.17932341623,3341.62343610377,3313.47078670816,3329.43533981368,3325.14579070186,3321.21945502349,3302.94537206014,3320.19825579338,3378.36441657977,3322.28409971346,3532.7224645957
,87.4,3612.03129977602,3495.21830817023,3526.38294434757,3560.93752618596,3612.1587035321,3539.87837187597,3499.18760033104,3569.35800260002,3527.39523252579,3550.70817500301,3647.06016678835,3317.86040458444,3621.71464659658,3684.87996402339,3808.34768039787,3580.13974022595,3592.24865435907,3678.0216807594,3627.47233481619,3538.19264552159,3505.14552914516,3641.1749608752,3695.94592767598,3421.94310078269,3573.61077651752,3620.06348188498,3560.05492062186,3629.26391383428,3708.84604065876,3642.18444297293,3452.29102519316,3507.49195992186,3649.59857670671,3424.34748250261,3552.09752411194,3408.4737912084,3467.93370784643,3558.03485753394,3668.31426505967,3717.86044623683,3848.00877166314,3755.94238832474,3710.65960562867,3748.75312151008,3549.52112145078,3678.84275911828,3569.01256981169,3489.11691732795,3506.64271603717,3609.3219993708,3453.84949083979,3445.78372695065,3561.29561019242,3622.57878088282,3365.83536166703,3249.5376164445,3283.02238740666,3231.69001145457,3185.25001146213,3236.43899641592,3307.03829474059,3353.01897580982,3227.312063153,3472.07618660798,3362.48135795261,3368.57693201295,3425.59559997178,3667.95782615371,3322.5457054213,3304.35435820924,3399.55096394399,3289.76791605999,3262.82339675731,3370.20636433839,3300.95418735209,3340.27356632667,3312.05898849539,3328.09073327228,3323.57350997982,3319.89748723667,3301.46897305851,3318.65544344837,3376.76040892618,3320.69555423812,3530.45097479441
,87.5,3609.24689696487,3493.26067151065,3524.30532450401,3558.2904379164,3609.58299212659,3538.04678727312,3496.4440724805,3566.69043876639,3524.72891284079,3548.64841871232,3644.53431012383,3316.50941345825,3618.71517116592,3682.10700743595,3804.28419065083,3577.15883032091,3589.8890461095,3675.7158922998,3625.49955670784,3535.56771621614,3503.11377787727,3638.69905315694,3692.52887772736,3419.55882196129,3571.49300759647,3617.69177914507,3557.20868795635,3626.3511905075,3705.57143546415,3639.9619381964,3449.76840642084,3505.06375523133,3645.53190045167,3421.80229192123,3549.95462121182,3406.60369342552,3465.03570649279,3555.43404473123,3665.77569964705,3713.8577576594,3844.20588288343,3752.45044758597,3707.10888883824,3745.33005652739,3546.51613666908,3676.24366957323,3565.93444893441,3485.96017009318,3504.58884162676,3606.44564336977,3451.75527397035,3443.45977503502,3559.07697171587,3620.34580063171,3363.99274330689,3248.04341837574,3281.33774698965,3229.69375288387,3183.75913093269,3235.41785612198,3305.96394103541,3351.48761044145,3225.63433930277,3470.16800228241,3360.55144907486,3366.73162403885,3423.85684919582,3666.31659382967,3321.197331608,3302.44053841913,3397.60943941491,3288.23515418793,3261.40534361761,3368.62706488548,3299.22164053433,3338.89889477809,3310.86413979961,3326.58984056006,3321.50750060704,3318.34879667609,3300.09023249178,3317.35534787698,3375.44971239611,3319.65473877735,3528.31971906261
,87.6,3606.00670984813,3491.52586158575,3522.56825656482,3555.40045793121,3606.95460811403,3535.96962871303,3493.49281749008,3564.25568771058,3521.79501146914,3546.45927109822,3642.00363576836,3314.81244576753,3616.23130437693,3678.97546125326,3800.43882100151,3573.80518826649,3587.43999962219,3673.13616481001,3623.68227649009,3533.33333050101,3500.79489892595,3636.5642371839,3689.23426441221,3417.30121303623,3569.64961126852,3615.53128934675,3554.03962005563,3623.41051691783,3702.39819925193,3637.72674671318,3446.98816717261,3502.91724175718,3642.1012699784,3419.27022956718,3547.56934984902,3404.94592795499,3461.7806719482,3552.96041625333,3663.01570082179,3709.81821188645,3840.36513398446,3749.10039235528,3703.61175882035,3741.56894457555,3543.5941571887,3673.50940990155,3563.1427328048,3483.17763359133,3502.85248996109,3603.91460092655,3449.63574306839,3441.11263582591,3556.44248481794,3618.38773848323,3362.13163519893,3246.77732336643,3279.47061493984,3227.38728147832,3181.92280307278,3234.59693922335,3304.79227404707,3350.28466326217,3223.86458498518,3468.27446497283,3358.43641588493,3365.18112423658,3422.32881539699,3664.59221784705,3319.86098988492,3300.64490895959,3395.39289309423,3286.37328145133,3260.10496747967,3367.09185085173,3297.67883613908,3337.26022500701,3309.63082372632,3325.08889151751,3319.31897478978,3316.9640813562,3298.81337780328,3315.66517209238,3374.24782314001,3318.61070602326,3526.20569019884
,87.7,3602.43011054328,3489.80842232115,3520.75765335714,3552.43851268718,3603.97460249931,3533.91354431016,3490.85381252004,3561.55287762715,3518.92159158124,3544.28221527178,3639.28476540006,3312.8526634389,3613.65445617251,3675.75088064632,3796.43739786405,3570.52355772274,3584.86480629273,3670.44662705601,3621.89610949451,3530.81355390096,3497.93305455834,3634.60132536283,3686.49742395279,3414.72133210349,3567.5171541984,3613.4302005401,3551.09294092989,3620.48830156447,3699.4347068881,3635.20244623948,3444.08338971624,3500.72186809745,3638.80364165303,3416.59676607397,3545.08897816711,3404.02833454845,3458.56981500163,3550.43475062936,3659.84679520317,3705.98628766971,3836.91923202262,3745.66260359022,3700.19720228458,3737.87146681125,3540.84671808955,3670.62591393702,3560.69590821172,3480.47243627426,3500.91848477661,3601.31050560187,3447.60612146416,3439.1434634786,3554.02459742002,3616.14108359108,3359.86315561354,3245.44600637936,3278.20962299221,3225.22114308973,3180.13855472487,3233.6525057421,3303.31835521559,3348.88933061945,3222.12325438482,3465.98874714199,3356.43075603785,3363.79884341644,3420.58323363495,3662.40635017854,3317.98584684254,3299.05428111617,3393.52801669449,3284.61290735906,3259.11998516747,3365.46733378622,3296.32158025624,3335.61950364431,3308.28865845539,3323.41822319732,3317.31030596673,3315.60465074279,3297.42244409552,3314.10966306028,3372.52605985999,3317.62397575958,3524.02069736591
,87.8,3599.15420857601,3487.1899806107,3518.76669145075,3549.71681067414,3601.18958203725,3531.73490097201,3488.65109969587,3558.62608334028,3516.22423713804,3542.0031438548,3636.69575989538,3311.02119445107,3611.13385288911,3672.80590233177,3792.58101545579,3567.39437452499,3581.98835894364,3667.64776918487,3619.49909318831,3528.14969639806,3494.9465796692,3632.35717765107,3683.60235599919,3412.12300716536,3565.59389933803,3611.12299536829,3548.67980476626,3617.46299916808,3696.16577747094,3632.6633760701,3441.25002974382,3498.47808908999,3635.59329772324,3413.73880127453,3541.86895236269,3402.96354211499,3455.58234798446,3548.24339394811,3656.66473542149,3702.10961933855,3833.36664733721,3741.92572021198,3696.92515599008,3733.75394459055,3538.25223759851,3667.87333924276,3558.19121691366,3477.84393669344,3498.59281039806,3598.97917906428,3445.40622115619,3437.01398729799,3551.8989882548,3613.66252473289,3357.76180865803,3243.99008962246,3276.69791608729,3223.36724988539,3178.20494700854,3232.67177873544,3301.77502035436,3347.47612733548,3220.1548235589,3463.67200070641,3354.02926762773,3362.21149330375,3419.10674492607,3660.0674950694,3316.23473472455,3298.00294438841,3391.710934485,3282.80046784689,3257.80905449738,3364.15666640972,3294.96325912394,3334.01607252316,3307.09473172392,3321.73075766249,3315.47254294228,3314.25623225991,3296.02884732581,3312.48104910916,3370.67343762314,3316.67721616824,3522.01447558984
