,Temperature,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10
,88.6,4489.13003686522,4623.37367199449,4710.25324201533,4659.17177075066,4727.29167057088,4907.03025369166,4810.57648391198,4835.17310739901,4598.10796784531,4556.2442813318,4538.21521565447,4327.89594994472,4908.07221753717,4794.05217079744,4778.07345585027,4782.44161533375,4711.03411824206,4878.46760197368,4900.64056571251,4857.55249645266,4924.9220517203,4889.282795971,5031.81216055348,4680.56777214005,4320.50364026115,4314.24994430645,4308.62234230851,4324.86132314414,4259.43358466255,4520.90454300439,4575.6041772122,4471.50327241974,4523.5828738347,4556.25504001119,4709.81301092503,4382.73436532233,4380.00810626654,4412.62079397962,4431.46326220423,4462.65319956815,4661.55709378734,4664.60632428287,4627.95555293451,4599.31925841071,4647.45159765232,4561.45128360319,4345.44986504793,4219.96852680627,4281.82609365613,4314.49016314446,5002.7418352756,5290.71622270556,5136.36906045683,5080.92604913282,4927.77301365701,4735.10042776397,4545.02031974487,4552.88263629139,4410.06607549419,4445.42878565513,5640.94612049077,6102.44159282072,5475.34913832612,5069.56930328121,5146.61583624554
,88.7,4484.71804554838,4619.04262236149,4707.29184266993,4655.54454828669,4723.44960148581,4904.04281921458,4807.74669134633,4831.77024861053,4594.87492262898,4552.79309946215,4535.54236866229,4325.97753731958,4903.67664435924,4789.55075932539,4773.67929309706,4777.53922210137,4706.39005021696,4874.67228755906,4898.10147247167,4854.59430221493,4921.62348799118,4885.12677234117,5027.85665830791,4678.07604084151,4317.50901614822,4311.59333029608,4306.27246022705,4321.8960123113,4257.28256290418,4519.37271218219,4573.31224995126,4469.06606127172,4521.89726397782,4553.86658028492,4706.51507058986,4379.15586150195,4375.9544922783,4409.98510260595,4429.19275799819,4460.43816304964,4658.90069700582,4662.42236954207,4625.85317766922,4596.97197866597,4645.08980368904,4558.87697908073,4344.26532286948,4218.06552856607,4280.13583863436,4313.5169026242,5000.13687574101,5286.52620874294,5133.47747101961,5078.2485459013,4925.90583576583,4733.12860362348,4542.88867693125,4551.04237041005,4408.67052649941,4443.84958579351,5635.36318442074,6095.44293354284,5470.16181623292,5067.59134670609,5144.66560684783
,88.8,4480.67607478482,4614.8165508301,4704.14822482542,4651.91361685014,4719.88261544065,4900.79916985245,4805.24130350219,4828.67343779479,4591.48647911334,4549.24001518832,4532.66248370965,4323.93094539112,4899.0998560291,4785.19951541429,4769.26040972705,4772.45246113253,4701.68505564245,4870.8785519677,4895.55339877942,4851.45066472797,4918.11021825909,4881.33243046613,5024.42296928448,4675.43406437817,4314.56209051832,4309.05011932307,4303.90506747098,4318.81767262212,4255.42177270572,4517.96580162107,4571.65076314122,4466.84766114869,4520.05140189433,4551.54891139196,4703.55682272908,4375.75270157514,4371.99055196578,4407.31936381406,4426.69278465561,4458.11543915395,4656.16651306793,4660.02623787131,4623.69982962768,4594.71905054111,4642.85606082204,4555.96657913106,4343.07746599992,4216.45377231576,4278.48061432864,4312.36709514418,4997.25629760464,5282.48580746024,5130.53174998618,5075.87399301582,4923.54453636635,4730.86529608693,4540.95697290823,4549.29906600633,4406.94615192859,4442.09130643804,5629.97983191662,6088.61135477335,5465.03440896112,5065.794574036,5142.95108128873
,88.9,4476.62005120942,4610.20614911443,4700.911177662,4647.93823547504,4716.20542975649,4897.50039422716,4802.28025789603,4825.46226784742,4587.85488919469,4545.40548909822,4529.71852894746,4321.42224982214,4893.93406857683,4780.58113320472,4764.71496053106,4767.09276132585,4696.82683185142,4866.63279723012,4892.7827546872,4847.8113753759,4914.44533285924,4877.31814249406,5020.70157352169,4673.02780106106,4311.27707959711,4306.54896033468,4301.55352883803,4315.55292557625,4253.31115507046,4516.52372332281,4569.83494194925,4464.16145639968,4517.77660801838,4549.27268624784,4700.40224875439,4372.03248488946,4368.07811956758,4404.40793643427,4424.13248342984,4455.57062153466,4653.48378820965,4657.27467378147,4620.79368626458,4592.79584902417,4640.2028014373,4552.82992042263,4341.69217263182,4214.40688448825,4276.6380323896,4311.0766039474,4993.91895748714,5277.82171048084,5127.47214015371,5073.67379947412,4921.4126831037,4728.63818678127,4539.20851891561,4547.00871442161,4405.0711357861,4440.11522848592,5624.44695497551,6081.8943152476,5460.12545595474,5063.29164781159,5141.13263995167
,89,4472.43243198248,4605.30670847595,4697.49897506298,4644.06342447719,4712.37622668384,4893.56923511884,4799.48642541767,4822.10597051484,4584.32958400663,4541.60429974263,4527.25199919549,4318.42811757571,4888.29339131898,4775.34979771991,4760.21066843687,4761.8020819322,4692.01716575731,4862.36473328675,4889.41549186683,4844.253192921,4910.52346938664,4872.91032721991,5016.94998082325,4670.56292750446,4307.84520493888,4304.00912746889,4298.96431206286,4312.26633652629,4250.68869692419,4514.83237705352,4567.88910896227,4460.87221199447,4515.3691233017,4547.31742795423,4697.23166723376,4368.43846959988,4363.77109432496,4401.08350593211,4421.41957055439,4452.85482359657,4650.56868363408,4654.43301460057,4617.75440424067,4590.98310636035,4637.25261339524,4549.71080387612,4339.67440981797,4212.31601930094,4274.71254559791,4309.50844192671,4990.15141006348,5273.03452096086,5124.16190232151,5071.0522469051,4918.96446443475,4726.53732794126,4537.48440465853,4545.05350366586,4403.26342684392,4438.490079952,5618.86306098418,6074.98874339402,5455.25098656789,5060.64714512736,5139.5381224156
,89.1,4468.42377506703,4599.79441467041,4693.42303234251,4640.04311926606,4708.6541349477,4889.01786267671,4796.14959782079,4818.42043575384,4581.04358106411,4537.80049787432,4524.09922791192,4315.02222445827,4882.23993209242,4769.89581380595,4755.09105259172,4756.63205705218,4686.68236190171,4857.85146392677,4885.96092452213,4840.95006770821,4906.78638795289,4867.95320655819,5013.19720427312,4668.19824552108,4303.94176676725,4301.24664947948,4296.15441043199,4308.62897504404,4247.67812519899,4512.70246693242,4565.68908517881,4457.24639444668,4512.97091869249,4544.92262275477,4694.26891611626,4364.73258365582,4359.38366863335,4397.53530321784,4418.09122886949,4450.28382464354,4647.41623518989,4651.64578897317,4614.43888184333,4589.32309952884,4634.01876226045,4546.51695314225,4337.41977551543,4210.30069192375,4272.52347136904,4307.39048148151,4986.33858189938,5268.14542689525,5120.58750295938,5068.34505084777,4916.2147406025,4724.49361454866,4535.49714282679,4543.57647076962,4401.18886409987,4436.77085743155,5612.85121051047,6067.86417048633,5450.28456703092,5057.83132061035,5137.7702023799
,89.2,4464.25922188344,4593.8217498231,4689.0899107274,4636.07375573112,4704.88748520657,4884.75679093644,4792.59383812692,4814.36840039598,4577.78078120282,4533.47800887569,4520.75434364817,4311.94501228661,4876.00279157505,4764.16987636541,4749.89962778977,4750.98638449685,4680.79945538871,4853.44318994212,4882.29473507867,4837.35295647717,4902.91913486128,4863.19713723086,5009.12837549864,4665.54427774593,4299.93445382754,4298.26058372178,4293.2406536078,4304.78263713886,4244.40823109182,4510.41193537466,4563.50318177422,4454.12939851405,4510.39418559393,4542.44177598659,4691.36436828219,4360.87763242189,4354.67710339773,4393.64693797186,4414.37501219118,4447.67345408534,4644.17029737592,4648.3414125427,4611.30553300811,4587.43989789429,4630.69620067456,4543.02328615473,4334.46949250982,4208.76001578509,4270.14382297855,4305.16024425614,4982.15564736096,5263.59549735872,5116.66869556231,5065.54278873185,4913.63926992762,4722.53329702807,4533.35550825054,4542.20652165795,4399.2949472796,4435.01964468147,5606.57829260854,6060.72740091343,5445.24351092926,5054.86111897506,5136.04945481163
,89.3,4459.52945951095,4587.27649211761,4684.42664087373,4631.77954537837,4700.47729399077,4880.63498632949,4788.80038396197,4809.62457019283,4574.25873864671,4529.24440607888,4517.43542209034,4308.83693719651,4869.48706704558,4757.89964780558,4744.03740056148,4745.15453932077,4674.67520334611,4848.54256793406,4878.05699871444,4833.60898900786,4898.77318020743,4857.51932064812,5003.92723654277,4663.43965464016,4295.92415115729,4294.93495577766,4289.93130588178,4300.68504540852,4240.85184244984,4507.44055447352,4560.63916289114,4450.45503669508,4507.79348821219,4539.79726847792,4687.97112596611,4356.56235598546,4349.45570536179,4389.26735615602,4410.76186479153,4444.73455970407,4641.10667644904,4644.94322377396,4608.13872469495,4585.4555697595,4627.31072012583,4539.34864496811,4330.87419168048,4206.62787300637,4267.54546050519,4302.88185743699,4978.05572002896,5258.74850627643,5112.59044130823,5062.11375915548,4911.36271671973,4720.57412537239,4530.95726981801,4540.50234716821,4397.32302853978,4433.54834148564,5599.56467202505,6052.99849349804,5439.67904299854,5051.89199896174,5134.0358286158
,89.4,4454.86721065956,4580.80833847685,4679.35371508964,4627.20442139799,4696.07743130741,4876.19814597604,4785.18900884515,4804.90841827331,4570.54860957537,4524.9282152025,4513.94420046695,4306.20070909687,4863.39071577858,4751.54213923594,4738.23394239046,4739.23284630367,4668.44893112877,4843.4607276391,4873.56824732046,4829.73992172256,4894.68008924273,4851.61722768084,4998.67933579923,4660.81985323287,4291.75084987814,4291.24155196082,4286.73664424477,4296.28119699518,4237.32248730627,4504.31729604934,4557.75968951408,4446.5841648364,4505.35850398566,4536.82288052437,4684.94683131237,4352.10566332575,4343.86245512716,4384.82144529194,4407.22150260245,4441.5571841813,4637.81814488384,4641.50553414924,4605.73082414567,4582.80218174571,4624.24167384495,4535.39661975963,4327.09603954352,4204.82668958113,4264.82761514748,4300.68455316319,4974.19248199588,5254.25957853022,5108.45911404598,5058.34344702517,4908.46708201185,4718.5172326596,4528.53003083916,4539.06256746916,4395.54352999391,4432.01850154874,5592.62252006738,6045.29760815978,5434.25739593828,5049.48875911606,5131.84253674099
,89.5,4450.22512403813,4574.63122612378,4674.07357998143,4622.41256737394,4692.0142433401,4872.1629610383,4781.54877740312,4800.53830459462,4566.64809657328,4520.538608157,4510.15496537115,4304.15060144092,4856.9936611381,4745.21520276233,4732.10667388262,4733.18112941674,4662.22597141871,4838.18891233634,4869.35984906221,4825.56644225192,4890.41745833975,4845.77249206224,4993.71082607204,4658.02430415488,4287.77040810575,4287.13620269933,4283.48290430347,4291.80982122583,4233.87373698474,4501.14485749044,4554.95542315284,4442.91556990383,4502.9256971292,4533.50844712633,4681.73784842238,4347.37830676051,4338.46156947535,4380.49745878022,4403.60939124945,4438.47137075967,4634.37480724643,4637.94355804515,4603.30153178892,4580.26647964363,4621.33339818953,4531.15130729135,4323.48293019685,4202.91179995335,4261.63490464611,4298.71377989484,4970.70098677396,5249.60424229222,5104.48634267761,5054.79002721568,4905.59093685901,4716.39582961519,4525.83097439178,4537.46120658445,4393.89653937707,4430.5459863627,5585.78633602538,6037.25428596845,5428.74278999987,5046.82675173545,5129.55793239719
,89.6,4445.44397835176,4568.59391609108,4669.12222882436,4617.40072273363,4687.80406096648,4868.39354171932,4778.38430646887,4796.43804759487,4562.53811838894,4516.09490071865,4506.81668191019,4302.49956862157,4850.94162902687,4738.51718125825,4726.5674541932,4726.93213899151,4656.28612345566,4832.93181850029,4864.99878785852,4821.0832835313,4885.97953938352,4840.46494807549,4988.68102853758,4655.16523574801,4283.74383599537,4283.10326079102,4280.13425397967,4287.51915205612,4230.52744244089,4497.70211115555,4552.22830504129,4439.09941262395,4500.05305605592,4530.46757228468,4678.52886720599,4342.4147171153,4332.92840918837,4376.07641320709,4400.60525975204,4435.17877066259,4631.14512295963,4634.16749703664,4600.9110943331,4577.66413460571,4618.37954450161,4526.71289979636,4320.10713977784,4201.2090188967,4258.71151632586,4296.70783763476,4967.45521230595,5245.61575139407,5100.54353733793,5051.15056313354,4903.03764815719,4713.88752419665,4523.4548343554,4535.58057757567,4392.32838849743,4429.01201896623,5579.44263880455,6029.91777391328,5423.34849002237,5044.15435984626,5127.46189859875
,89.7,4440.63448923106,4562.78432343023,4664.04857899873,4612.12125560023,4683.69240807422,4864.48940342095,4775.35769541994,4792.23564134688,4557.9674651433,4511.81363795425,4503.71406606807,4300.70451694918,4845.26775510414,4731.53935891345,4720.75426593008,4720.97894034493,4650.48757339764,4827.20776967477,4860.43614368094,4816.4968971966,4881.62047613309,4835.05066273679,4983.90499665513,4652.35195308791,4279.69655371467,4279.14691675177,4276.58792480316,4283.04354090648,4226.94512743478,4494.40880647014,4549.57852614686,4435.04576564318,4496.94340855676,4527.20351820054,4675.51015043421,4337.28628324073,4327.52827724835,4371.68581717653,4397.95519204535,4431.70940085597,4627.7579290932,4630.36309204139,4598.21742093108,4575.35350425408,4615.56971783646,4522.53371610289,4317.15212023232,4199.13796900789,4255.97414511782,4295.09683935618,4964.34853009836,5241.74899096742,5096.57809895218,5047.39942943431,4900.55802223449,4711.05497450437,4521.01043116909,4533.48119529335,4390.68825699278,4427.83936936316,5573.97967326118,6022.69931575838,5418.15233525625,5041.32181188485,5124.87674752768
,89.8,4435.82269364447,4557.01770381172,4659.47503110303,4607.49800893851,4679.7991423195,4860.86089426015,4772.01805147384,4788.28262770021,4553.7536431915,4507.04469303979,4501.43373317184,4299.80293511452,4839.9798201753,4724.53135721885,4715.56477967703,4714.6189114852,4644.67468157839,4822.0810111747,4856.16199441018,4812.29174355072,4877.65107464346,4830.00576982408,4979.97174616727,4649.63467152452,4275.56312400329,4275.82235565103,4273.49350442865,4278.3715431757,4222.9009452836,4490.78521507038,4547.55339046964,4430.94734823908,4493.16286119082,4524.52406039326,4672.92244033307,4331.95224713685,4322.84164841804,4367.43207806426,4395.74492006712,4428.72306162405,4624.75211281082,4626.62128960628,4595.40838405583,4573.39037118892,4612.51068819273,4518.32231867256,4314.58724291291,4198.01335766909,4253.85942451406,4293.14045312637,4961.84265220623,5238.59701788157,5092.73729067086,5043.87835905332,4899.01175078388,4707.75626379303,4518.98476914889,4532.20137251799,4388.63522749559,4427.3487523826,5569.415450768,6016.21201231766,5412.85175204491,5038.91740601344,5122.25330677115
,89.9,4430.97993309373,4551.24186199624,4655.00284755094,4602.79987923943,4675.82645914154,4857.3407682177,4768.84711283432,4784.44851903976,4549.49207821879,4502.50423578969,4499.3290328563,4298.68720774135,4834.73818278051,4717.23599755899,4710.31637069604,4708.5178184774,4639.1125860491,4816.95127760574,4851.90510040668,4807.99484313252,4873.57939055023,4825.40630341888,4976.13918900528,4647.15775159168,4271.46039524189,4272.5574721792,4270.09362977789,4273.95390692585,4218.88613928548,4487.23758322212,4545.47043438299,4426.97549748917,4489.21504608175,4521.94170869096,4670.14194115791,4326.62555916938,4318.18662847171,4363.17166178149,4393.73364078989,4425.79264977735,4621.70357702755,4622.80634308458,4592.20413232454,4571.81560186706,4609.24455764621,4514.30649694212,4312.26326834244,4196.72484552778,4251.88379994793,4291.17055935013,4959.21925425695,5235.75434846583,5088.80993513288,5040.43044771191,4897.74514695551,4704.30747249192,4517.00997339649,4530.68945868782,4386.5489647449,4426.93049653695,5565.20701080307,6010.03017842397,5407.57114558741,5036.16889822242,5119.73601081819
,90,4425.58803249976,4545.0739546624,4651.51484756134,4599.79011813952,4671.68778913366,4854.59191845079,4764.42565416768,4780.10949647463,4545.74315531235,4496.80140443044,4499.00674689258,4299.23768969635,4829.8256498554,4709.8668064183,4705.69233860845,4701.25681435873,4633.03585057456,4812.67092984621,4847.74113508672,4804.99363010444,4870.55142856551,4819.90258286695,4972.85779139353,4645.90992683379,4267.50228565687,4270.87458936886,4267.4233842702,4268.68337122902,4213.70469017524,4482.52268867014,4544.24695123909,4422.30631926877,4483.99307932677,4520.70170595479,4667.76268866935,4320.63019344296,4314.98679611327,4358.84963551213,4392.36957461814,4423.54049281097,4619.94990948073,4619.21495767522,4588.83207925796,4570.87763037889,4605.60544256487,4510.08362489976,4309.79001959581,4196.91817663721,4251.24032022656,4288.2913399091,4957.85581292204,5233.69603483107,5085.08576007321,5036.84048439467,4898.67685064178,4700.07572878658,4515.83319816954,4530.83420254984,4382.99930438202,4428.35688671735,5561.48210486285,6004.30688371321,5401.20513988013,5034.77979447477,5116.82165115828
